student_id,school_year,season,assessment,subject,value_type,value,school,grade_num,source_file,year_confidence
2018388,2024-25,Spring,STAR,Math,score,974.0,Emerson Elementary School,4.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2018389,2024-25,Spring,STAR,Math,score,965.0,Rosa Parks Elementary School,5.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2017883,2024-25,Spring,STAR,Math,score,1028.0,Washington Elementary School,4.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2018035,2024-25,Spring,STAR,Math,score,979.0,Sylvia Mendez Elementary School,5.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2021018,2024-25,Spring,STAR,Math,score,910.0,Berkeley Arts Magnet Elementary School,3.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2023984,2024-25,Spring,STAR,Math,score,996.0,Emerson Elementary School,3.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2020622,2024-25,Spring,STAR,Math,score,973.0,Oxford Elementary School,4.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2025248,2024-25,Spring,STAR,Math,score,977.0,Ruth Acty Elementary School,4.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2020236,2024-25,Spring,STAR,Math,score,829.0,Oxford Elementary School,3.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2018392,2024-25,Spring,STAR,Math,score,870.0,John Muir Elementary School,5.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2025765,2024-25,Spring,STAR,Math,score,938.0,Berkeley Arts Magnet Elementary School,4.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2020434,2024-25,Spring,STAR,Math,score,965.0,Rosa Parks Elementary School,5.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2017998,2024-25,Spring,STAR,Math,score,1059.0,Sylvia Mendez Elementary School,5.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2018405,2024-25,Spring,STAR,Math,score,1013.0,Ruth Acty Elementary School,4.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2021220,2024-25,Spring,STAR,Math,score,827.0,Sylvia Mendez Elementary School,3.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2019545,2024-25,Spring,STAR,Math,score,901.0,Thousand Oaks Elementary School,4.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2018417,2024-25,Spring,STAR,Math,score,909.0,Malcolm X Elementary School,4.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2017803,2024-25,Spring,STAR,Math,score,1004.0,Thousand Oaks Elementary School,5.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2020628,2024-25,Spring,STAR,Math,score,923.0,Thousand Oaks Elementary School,3.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2025713,2024-25,Spring,STAR,Math,score,1033.0,Cragmont Elementary School,3.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2019192,2024-25,Spring,STAR,Math,score,907.0,Malcolm X Elementary School,4.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2018740,2024-25,Spring,STAR,Math,score,998.0,Malcolm X Elementary School,5.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2018780,2024-25,Spring,STAR,Math,score,1002.0,Berkeley Arts Magnet Elementary School,5.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2013850,2024-25,Spring,STAR,Math,score,1043.0,Cragmont Elementary School,5.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2024458,2024-25,Spring,STAR,Math,score,1048.0,John Muir Elementary School,4.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2018732,2024-25,Spring,STAR,Math,score,1011.0,Thousand Oaks Elementary School,5.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2019761,2024-25,Spring,STAR,Math,score,1004.0,Oxford Elementary School,4.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2020769,2024-25,Spring,STAR,Math,score,981.0,Oxford Elementary School,3.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2021176,2024-25,Spring,STAR,Math,score,917.0,Cragmont Elementary School,3.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2021313,2024-25,Spring,STAR,Math,score,917.0,Emerson Elementary School,3.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2017312,2024-25,Spring,STAR,Math,score,827.0,Malcolm X Elementary School,4.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2014015,2024-25,Spring,STAR,Math,score,993.0,Malcolm X Elementary School,5.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2021947,2024-25,Spring,STAR,Math,score,933.0,Cragmont Elementary School,5.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2024163,2024-25,Spring,STAR,Math,score,907.0,Oxford Elementary School,4.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2018651,2024-25,Spring,STAR,Math,score,948.0,Ruth Acty Elementary School,5.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2018465,2024-25,Spring,STAR,Math,score,795.0,Washington Elementary School,5.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2019356,2024-25,Spring,STAR,Math,score,883.0,Cragmont Elementary School,4.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2024199,2024-25,Spring,STAR,Math,score,860.0,Malcolm X Elementary School,5.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2019662,2024-25,Spring,STAR,Math,score,960.0,Malcolm X Elementary School,4.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2018525,2024-25,Spring,STAR,Math,score,969.0,Malcolm X Elementary School,5.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2017800,2024-25,Spring,STAR,Math,score,1029.0,Thousand Oaks Elementary School,4.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2025744,2024-25,Spring,STAR,Math,score,1047.0,Oxford Elementary School,5.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2019117,2024-25,Spring,STAR,Math,score,917.0,Malcolm X Elementary School,4.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2019825,2024-25,Spring,STAR,Math,score,953.0,Rosa Parks Elementary School,4.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2018583,2024-25,Spring,STAR,Math,score,975.0,Rosa Parks Elementary School,5.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2019167,2024-25,Spring,STAR,Math,score,991.0,Thousand Oaks Elementary School,4.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2016556,2024-25,Spring,STAR,Math,score,1013.0,Thousand Oaks Elementary School,5.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2020347,2024-25,Spring,STAR,Math,score,988.0,Malcolm X Elementary School,3.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2017642,2024-25,Spring,STAR,Math,score,1072.0,Sylvia Mendez Elementary School,5.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2022204,2024-25,Spring,STAR,Math,score,989.0,Rosa Parks Elementary School,3.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2017789,2024-25,Spring,STAR,Math,score,969.0,Cragmont Elementary School,5.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2020718,2024-25,Spring,STAR,Math,score,814.0,Thousand Oaks Elementary School,3.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2021374,2024-25,Spring,STAR,Math,score,1004.0,Cragmont Elementary School,5.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2019351,2024-25,Spring,STAR,Math,score,988.0,Malcolm X Elementary School,4.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2018334,2024-25,Spring,STAR,Math,score,1100.0,Cragmont Elementary School,5.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2020307,2024-25,Spring,STAR,Math,score,944.0,Ruth Acty Elementary School,3.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2017847,2024-25,Spring,STAR,Math,score,922.0,Berkeley Arts Magnet Elementary School,4.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2019820,2024-25,Spring,STAR,Math,score,1083.0,Rosa Parks Elementary School,4.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2020461,2024-25,Spring,STAR,Math,score,911.0,Rosa Parks Elementary School,3.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2018257,2024-25,Spring,STAR,Math,score,1064.0,Malcolm X Elementary School,3.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2019380,2024-25,Spring,STAR,Math,score,921.0,Thousand Oaks Elementary School,4.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2019645,2024-25,Spring,STAR,Math,score,1030.0,Cragmont Elementary School,4.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2020389,2024-25,Spring,STAR,Math,score,960.0,John Muir Elementary School,3.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2019802,2024-25,Spring,STAR,Math,score,969.0,Oxford Elementary School,4.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2024032,2024-25,Spring,STAR,Math,score,1085.0,Cragmont Elementary School,4.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2022131,2024-25,Spring,STAR,Math,score,1146.0,Cragmont Elementary School,5.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2021294,2024-25,Spring,STAR,Math,score,940.0,John Muir Elementary School,3.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2018186,2024-25,Spring,STAR,Math,score,958.0,Malcolm X Elementary School,5.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2018232,2024-25,Spring,STAR,Math,score,1025.0,John Muir Elementary School,5.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2020525,2024-25,Spring,STAR,Math,score,956.0,Rosa Parks Elementary School,4.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2020559,2024-25,Spring,STAR,Math,score,962.0,Thousand Oaks Elementary School,3.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2025399,2024-25,Spring,STAR,Math,score,1102.0,Berkeley Arts Magnet Elementary School,5.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2019763,2024-25,Spring,STAR,Math,score,1048.0,Ruth Acty Elementary School,4.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2020496,2024-25,Spring,STAR,Math,score,904.0,Berkeley Arts Magnet Elementary School,3.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2025169,2024-25,Spring,STAR,Math,score,965.0,Malcolm X Elementary School,3.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2021251,2024-25,Spring,STAR,Math,score,1013.0,Ruth Acty Elementary School,3.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2025809,2024-25,Spring,STAR,Math,score,1031.0,Thousand Oaks Elementary School,4.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2023804,2024-25,Spring,STAR,Math,score,978.0,Malcolm X Elementary School,3.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2016932,2024-25,Spring,STAR,Math,score,1006.0,Washington Elementary School,5.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2020435,2024-25,Spring,STAR,Math,score,918.0,Rosa Parks Elementary School,5.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2020155,2024-25,Spring,STAR,Math,score,929.0,Berkeley Arts Magnet Elementary School,3.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2019798,2024-25,Spring,STAR,Math,score,1062.0,Oxford Elementary School,4.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2019794,2024-25,Spring,STAR,Math,score,928.0,Rosa Parks Elementary School,3.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2020779,2024-25,Spring,STAR,Math,score,874.0,John Muir Elementary School,3.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2018224,2024-25,Spring,STAR,Math,score,868.0,Washington Elementary School,4.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2017864,2024-25,Spring,STAR,Math,score,1024.0,John Muir Elementary School,5.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2022749,2024-25,Spring,STAR,Math,score,906.0,Berkeley Arts Magnet Elementary School,4.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2019817,2024-25,Spring,STAR,Math,score,896.0,Thousand Oaks Elementary School,4.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2017975,2024-25,Spring,STAR,Math,score,888.0,Malcolm X Elementary School,5.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2016590,2024-25,Spring,STAR,Math,score,1030.0,Sylvia Mendez Elementary School,5.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2022470,2024-25,Spring,STAR,Math,score,918.0,Oxford Elementary School,3.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2020768,2024-25,Spring,STAR,Math,score,954.0,Oxford Elementary School,3.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2022256,2024-25,Spring,STAR,Math,score,990.0,Rosa Parks Elementary School,3.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2018083,2024-25,Spring,STAR,Math,score,1043.0,Rosa Parks Elementary School,5.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2018769,2024-25,Spring,STAR,Math,score,979.0,Berkeley Arts Magnet Elementary School,5.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2017528,2024-25,Spring,STAR,Math,score,1076.0,Oxford Elementary School,5.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2025760,2024-25,Spring,STAR,Math,score,868.0,Cragmont Elementary School,3.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2021205,2024-25,Spring,STAR,Math,score,972.0,Emerson Elementary School,3.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2018009,2024-25,Spring,STAR,Math,score,989.0,John Muir Elementary School,5.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2022116,2024-25,Spring,STAR,Math,score,1055.0,John Muir Elementary School,5.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2021219,2024-25,Spring,STAR,Math,score,898.0,Oxford Elementary School,3.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2018917,2024-25,Spring,STAR,Math,score,1025.0,Malcolm X Elementary School,4.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2019819,2024-25,Spring,STAR,Math,score,919.0,Emerson Elementary School,4.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2020446,2024-25,Spring,STAR,Math,score,1024.0,Emerson Elementary School,3.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2017643,2024-25,Spring,STAR,Math,score,1102.0,Emerson Elementary School,5.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2020734,2024-25,Spring,STAR,Math,score,1101.0,Berkeley Arts Magnet Elementary School,5.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2019247,2024-25,Spring,STAR,Math,score,1014.0,Malcolm X Elementary School,4.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2017734,2024-25,Spring,STAR,Math,score,1062.0,Oxford Elementary School,5.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2015786,2024-25,Spring,STAR,Math,score,1085.0,Cragmont Elementary School,5.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2016805,2024-25,Spring,STAR,Math,score,792.0,Oxford Elementary School,4.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2019068,2024-25,Spring,STAR,Math,score,945.0,Sylvia Mendez Elementary School,4.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2022640,2024-25,Spring,STAR,Math,score,1077.0,John Muir Elementary School,5.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2019582,2024-25,Spring,STAR,Math,score,1021.0,Washington Elementary School,5.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2021262,2024-25,Spring,STAR,Math,score,939.0,Rosa Parks Elementary School,3.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2017850,2024-25,Spring,STAR,Math,score,1037.0,Cragmont Elementary School,5.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2017589,2024-25,Spring,STAR,Math,score,1061.0,Ruth Acty Elementary School,5.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2019869,2024-25,Spring,STAR,Math,score,986.0,Emerson Elementary School,4.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2017795,2024-25,Spring,STAR,Math,score,1054.0,John Muir Elementary School,5.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2019464,2024-25,Spring,STAR,Math,score,1041.0,Malcolm X Elementary School,4.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2019837,2024-25,Spring,STAR,Math,score,1019.0,Rosa Parks Elementary School,3.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2020495,2024-25,Spring,STAR,Math,score,996.0,Oxford Elementary School,3.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2023479,2024-25,Spring,STAR,Math,score,1031.0,Emerson Elementary School,5.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2019566,2024-25,Spring,STAR,Math,score,1038.0,Berkeley Arts Magnet Elementary School,4.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2017815,2024-25,Spring,STAR,Math,score,955.0,Berkeley Arts Magnet Elementary School,4.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2024086,2024-25,Spring,STAR,Math,score,1034.0,John Muir Elementary School,4.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2018370,2024-25,Spring,STAR,Math,score,1129.0,John Muir Elementary School,5.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2020591,2024-25,Spring,STAR,Math,score,971.0,Ruth Acty Elementary School,3.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2019789,2024-25,Spring,STAR,Math,score,1018.0,Ruth Acty Elementary School,4.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2018175,2024-25,Spring,STAR,Math,score,1097.0,Berkeley Arts Magnet Elementary School,5.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2017946,2024-25,Spring,STAR,Math,score,1087.0,Malcolm X Elementary School,5.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2019875,2024-25,Spring,STAR,Math,score,1022.0,Washington Elementary School,4.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2024182,2024-25,Spring,STAR,Math,score,940.0,Oxford Elementary School,4.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2018375,2024-25,Spring,STAR,Math,score,1073.0,Malcolm X Elementary School,5.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2018218,2024-25,Spring,STAR,Math,score,1034.0,John Muir Elementary School,5.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2025735,2024-25,Spring,STAR,Math,score,1098.0,Thousand Oaks Elementary School,5.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2017728,2024-25,Spring,STAR,Math,score,1017.0,Sylvia Mendez Elementary School,5.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2017859,2024-25,Spring,STAR,Math,score,1051.0,Sylvia Mendez Elementary School,4.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2018020,2024-25,Spring,STAR,Math,score,1050.0,Ruth Acty Elementary School,5.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2019079,2024-25,Spring,STAR,Math,score,1019.0,Ruth Acty Elementary School,4.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2018713,2024-25,Spring,STAR,Math,score,1081.0,Ruth Acty Elementary School,5.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2018722,2024-25,Spring,STAR,Math,score,1126.0,Rosa Parks Elementary School,4.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2017913,2024-25,Spring,STAR,Math,score,1095.0,Malcolm X Elementary School,5.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2019467,2024-25,Spring,STAR,Math,score,1060.0,Washington Elementary School,4.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2018354,2024-25,Spring,STAR,Math,score,989.0,Cragmont Elementary School,5.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2021264,2024-25,Spring,STAR,Math,score,1012.0,Rosa Parks Elementary School,3.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2018289,2024-25,Spring,STAR,Math,score,1128.0,Ruth Acty Elementary School,5.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2016848,2024-25,Spring,STAR,Math,score,950.0,Cragmont Elementary School,5.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2016370,2024-25,Spring,STAR,Math,score,1042.0,John Muir Elementary School,5.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2019250,2024-25,Spring,STAR,Math,score,945.0,Emerson Elementary School,4.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2017701,2024-25,Spring,STAR,Math,score,944.0,Berkeley Arts Magnet Elementary School,5.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2023585,2024-25,Spring,STAR,Math,score,1086.0,Ruth Acty Elementary School,5.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2018207,2024-25,Spring,STAR,Math,score,1134.0,Ruth Acty Elementary School,5.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2020083,2024-25,Spring,STAR,Math,score,1015.0,John Muir Elementary School,3.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2020773,2024-25,Spring,STAR,Math,score,966.0,Berkeley Arts Magnet Elementary School,3.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2017949,2024-25,Spring,STAR,Math,score,1060.0,Emerson Elementary School,5.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2019584,2024-25,Spring,STAR,Math,score,1055.0,Emerson Elementary School,4.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2018517,2024-25,Spring,STAR,Math,score,1046.0,Sylvia Mendez Elementary School,4.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2024087,2024-25,Spring,STAR,Math,score,871.0,Berkeley Arts Magnet Elementary School,3.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2024258,2024-25,Spring,STAR,Math,score,1038.0,Malcolm X Elementary School,5.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2019162,2024-25,Spring,STAR,Math,score,1009.0,Cragmont Elementary School,4.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2020646,2024-25,Spring,STAR,Math,score,1048.0,Thousand Oaks Elementary School,5.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2019835,2024-25,Spring,STAR,Math,score,1016.0,Rosa Parks Elementary School,5.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2022203,2024-25,Spring,STAR,Math,score,1025.0,Berkeley Arts Magnet Elementary School,4.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2018922,2024-25,Spring,STAR,Math,score,1010.0,Emerson Elementary School,4.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2021035,2024-25,Spring,STAR,Math,score,1122.0,Emerson Elementary School,4.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2019601,2024-25,Spring,STAR,Math,score,986.0,Thousand Oaks Elementary School,4.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2017594,2024-25,Spring,STAR,Math,score,1090.0,Emerson Elementary School,5.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2018174,2024-25,Spring,STAR,Math,score,1055.0,Emerson Elementary School,5.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2025428,2024-25,Spring,STAR,Math,score,1013.0,Washington Elementary School,4.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2016138,2024-25,Spring,STAR,Math,score,1064.0,Thousand Oaks Elementary School,5.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2019818,2024-25,Spring,STAR,Math,score,1095.0,Oxford Elementary School,4.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2017548,2024-25,Spring,STAR,Math,score,980.0,Sylvia Mendez Elementary School,5.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2020147,2024-25,Spring,STAR,Math,score,1050.0,Emerson Elementary School,3.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2022712,2024-25,Spring,STAR,Math,score,963.0,Malcolm X Elementary School,4.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2017892,2024-25,Spring,STAR,Math,score,1118.0,Sylvia Mendez Elementary School,5.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2017817,2024-25,Spring,STAR,Math,score,1095.0,Oxford Elementary School,5.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2020572,2024-25,Spring,STAR,Math,score,966.0,Malcolm X Elementary School,3.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2020334,2024-25,Spring,STAR,Math,score,1049.0,Malcolm X Elementary School,3.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2018458,2024-25,Spring,STAR,Math,score,1075.0,Rosa Parks Elementary School,5.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2017714,2024-25,Spring,STAR,Math,score,1091.0,Berkeley Arts Magnet Elementary School,5.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2019570,2024-25,Spring,STAR,Math,score,1022.0,Emerson Elementary School,4.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2022849,2024-25,Spring,STAR,Math,score,1105.0,John Muir Elementary School,5.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2025135,2024-25,Spring,STAR,Math,score,1001.0,Ruth Acty Elementary School,3.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2018093,2024-25,Spring,STAR,Math,score,1143.0,Oxford Elementary School,5.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2019907,2024-25,Spring,STAR,Math,score,1150.0,Ruth Acty Elementary School,5.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2016794,2024-25,Spring,STAR,Math,score,951.0,Oxford Elementary School,4.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
