student_id,school_year,assessment,subject,score,school,grade_num,source_file,year_confidence,year_confidence_reason
2011706,likely 2023-24,CAASPP,ELA,2530.0,Longfellow Arts and Technology Middle,8,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2022922,likely 2023-24,CAASPP,ELA,2538.0,Berkeley High School,12,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2015058,likely 2023-24,CAASPP,ELA,2507.0,Berkeley High School,9,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2024182,likely 2023-24,CAASPP,ELA,2398.0,Oxford Elementary School,4,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2018039,likely 2023-24,CAASPP,ELA,2468.0,Thousand Oaks Elementary School,5,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2018375,likely 2023-24,CAASPP,ELA,2438.0,Malcolm X Elementary School,5,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2010918,likely 2023-24,CAASPP,ELA,2515.0,Martin Luther King Middle School,8,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2018218,likely 2023-24,CAASPP,ELA,2452.0,John Muir Elementary School,5,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2013286,likely 2023-24,CAASPP,ELA,2463.0,Willard Middle School,7,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2017728,likely 2023-24,CAASPP,ELA,2428.0,Sylvia Mendez Elementary School,5,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2008142,likely 2023-24,CAASPP,ELA,2557.0,Berkeley High School,12,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2012923,likely 2023-24,CAASPP,ELA,2551.0,Martin Luther King Middle School,8,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2019079,likely 2023-24,CAASPP,ELA,2419.0,Ruth Acty Elementary School,4,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2014319,likely 2023-24,CAASPP,ELA,2548.0,Berkeley High School,12,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2019535,likely 2023-24,CAASPP,ELA,2429.0,Emerson Elementary School,4,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2012487,likely 2023-24,CAASPP,ELA,2511.0,Martin Luther King Middle School,7,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2024265,likely 2023-24,CAASPP,ELA,2458.0,Willard Middle School,6,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2013713,likely 2023-24,CAASPP,ELA,2514.0,Willard Middle School,8,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2018354,likely 2023-24,CAASPP,ELA,2432.0,Cragmont Elementary School,5,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2024070,likely 2023-24,CAASPP,ELA,2526.0,Willard Middle School,6,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2021327,likely 2023-24,CAASPP,ELA,2526.0,Willard Middle School,8,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2011436,likely 2023-24,CAASPP,ELA,2546.0,Willard Middle School,8,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2010956,likely 2023-24,CAASPP,ELA,2565.0,Berkeley High School,9,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2016848,likely 2023-24,CAASPP,ELA,2416.0,Cragmont Elementary School,5,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2024532,likely 2023-24,CAASPP,ELA,2495.0,Willard Middle School,8,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2022526,likely 2023-24,CAASPP,ELA,2457.0,Longfellow Arts and Technology Middle,6,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2015528,likely 2023-24,CAASPP,ELA,2480.0,Longfellow Arts and Technology Middle,7,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2013474,likely 2023-24,CAASPP,ELA,2490.0,Longfellow Arts and Technology Middle,8,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2018224,likely 2023-24,CAASPP,ELA,2417.0,Washington Elementary School,4,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2009146,likely 2023-24,CAASPP,ELA,2510.0,Berkeley High School,9,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2016334,likely 2023-24,CAASPP,ELA,2445.0,Longfellow Arts and Technology Middle,6,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2022466,likely 2023-24,CAASPP,ELA,2528.0,Berkeley High School,9,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2024652,likely 2023-24,CAASPP,ELA,2435.0,Malcolm X Elementary School,5,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2011365,likely 2023-24,CAASPP,ELA,2558.0,Berkeley High School,9,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2014717,likely 2023-24,CAASPP,ELA,2478.0,Emerson Elementary School,5,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2011692,likely 2023-24,CAASPP,ELA,2532.0,Martin Luther King Middle School,8,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2019817,likely 2023-24,CAASPP,ELA,2398.0,Thousand Oaks Elementary School,4,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2014958,likely 2023-24,CAASPP,ELA,2490.0,Willard Middle School,6,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2016600,likely 2023-24,CAASPP,ELA,2496.0,Longfellow Arts and Technology Middle,6,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2012650,likely 2023-24,CAASPP,ELA,2548.0,Longfellow Arts and Technology Middle,8,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2018517,likely 2023-24,CAASPP,ELA,2400.0,Sylvia Mendez Elementary School,4,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2015328,likely 2023-24,CAASPP,ELA,2458.0,Longfellow Arts and Technology Middle,6,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2024258,likely 2023-24,CAASPP,ELA,2463.0,Malcolm X Elementary School,5,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2019162,likely 2023-24,CAASPP,ELA,2407.0,Cragmont Elementary School,4,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2005139,likely 2023-24,CAASPP,ELA,2566.0,Berkeley High School,12,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2016211,likely 2023-24,CAASPP,ELA,2476.0,Martin Luther King Middle School,6,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2022203,likely 2023-24,CAASPP,ELA,2402.0,Berkeley Arts Magnet Elementary School,4,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2011718,likely 2023-24,CAASPP,ELA,2520.0,Martin Luther King Middle School,8,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2021560,likely 2023-24,CAASPP,ELA,2507.0,Berkeley High School,12,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2018922,likely 2023-24,CAASPP,ELA,2392.0,Emerson Elementary School,4,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2024004,likely 2023-24,CAASPP,ELA,2509.0,Willard Middle School,7,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2011874,likely 2023-24,CAASPP,ELA,2491.0,Berkeley High School,9,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2022187,likely 2023-24,CAASPP,ELA,2405.0,Washington Elementary School,4,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2017284,likely 2023-24,CAASPP,ELA,2425.0,Thousand Oaks Elementary School,4,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2024163,likely 2023-24,CAASPP,ELA,2373.0,Oxford Elementary School,4,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2011578,likely 2023-24,CAASPP,ELA,2508.0,Longfellow Arts and Technology Middle,8,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2019601,likely 2023-24,CAASPP,ELA,2400.0,Thousand Oaks Elementary School,4,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2010415,likely 2023-24,CAASPP,ELA,2544.0,Berkeley High School,9,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2013415,likely 2023-24,CAASPP,ELA,2511.0,Berkeley High School,9,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2015340,likely 2023-24,CAASPP,ELA,2508.0,Willard Middle School,7,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2017903,likely 2023-24,CAASPP,ELA,2374.0,Oxford Elementary School,4,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2019662,likely 2023-24,CAASPP,ELA,2422.0,Malcolm X Elementary School,4,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2016575,likely 2023-24,CAASPP,ELA,2503.0,Martin Luther King Middle School,7,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2013390,likely 2023-24,CAASPP,ELA,2479.0,Martin Luther King Middle School,7,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2014952,likely 2023-24,CAASPP,ELA,2572.0,Berkeley High School,12,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2008538,likely 2023-24,CAASPP,ELA,2559.0,Berkeley High School,12,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2016816,likely 2023-24,CAASPP,ELA,2491.0,Willard Middle School,6,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2024010,likely 2023-24,CAASPP,ELA,2412.0,Berkeley Arts Magnet Elementary School,4,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2016330,likely 2023-24,CAASPP,ELA,2480.0,Willard Middle School,6,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2018235,likely 2023-24,CAASPP,ELA,2371.0,Washington Elementary School,4,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2017248,likely 2023-24,CAASPP,ELA,2518.0,Martin Luther King Middle School,8,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2016201,likely 2023-24,CAASPP,ELA,2493.0,Longfellow Arts and Technology Middle,6,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2010731,likely 2023-24,CAASPP,ELA,2495.0,Longfellow Arts and Technology Middle,8,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2011977,likely 2023-24,CAASPP,ELA,2513.0,Longfellow Arts and Technology Middle,8,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2010081,likely 2023-24,CAASPP,ELA,2528.0,Berkeley High School,9,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2010008,likely 2023-24,CAASPP,ELA,2528.0,Berkeley High School,9,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2015442,likely 2023-24,CAASPP,ELA,2526.0,Longfellow Arts and Technology Middle,8,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2012389,likely 2023-24,CAASPP,ELA,2570.0,Berkeley High School,12,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2016222,likely 2023-24,CAASPP,ELA,2444.0,Willard Middle School,6,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2020697,likely 2023-24,CAASPP,ELA,2511.0,Berkeley High School,12,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2013842,likely 2023-24,CAASPP,ELA,2506.0,Martin Luther King Middle School,6,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2018458,likely 2023-24,CAASPP,ELA,2523.0,Rosa Parks Elementary School,5,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2010013,likely 2023-24,CAASPP,ELA,2604.0,Longfellow Arts and Technology Middle,8,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2010963,likely 2023-24,CAASPP,ELA,2589.0,Berkeley High School,9,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2011934,likely 2023-24,CAASPP,ELA,2567.0,Berkeley High School,9,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2018560,likely 2023-24,CAASPP,ELA,2569.0,Berkeley High School,9,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2018605,likely 2023-24,CAASPP,ELA,2643.0,Berkeley High School,9,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2023085,likely 2023-24,CAASPP,ELA,2487.0,Ruth Acty Elementary School,5,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2015029,likely 2023-24,CAASPP,ELA,2589.0,Berkeley High School,12,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2011750,likely 2023-24,CAASPP,ELA,2653.0,Longfellow Arts and Technology Middle,8,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2014349,likely 2023-24,CAASPP,ELA,2572.0,Longfellow Arts and Technology Middle,7,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2017734,likely 2023-24,CAASPP,ELA,2497.0,Oxford Elementary School,5,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2011461,likely 2023-24,CAASPP,ELA,2614.0,Berkeley High School,9,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2011187,likely 2023-24,CAASPP,ELA,2609.0,Berkeley High School,9,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2017487,likely 2023-24,CAASPP,ELA,2474.0,Thousand Oaks Elementary School,5,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2015720,likely 2023-24,CAASPP,ELA,2516.0,Martin Luther King Middle School,6,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2019158,likely 2023-24,CAASPP,ELA,2440.0,Malcolm X Elementary School,4,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2019907,likely 2023-24,CAASPP,ELA,2486.0,Ruth Acty Elementary School,5,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2017497,likely 2023-24,CAASPP,ELA,2553.0,Willard Middle School,7,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2016794,likely 2023-24,CAASPP,ELA,2487.0,Oxford Elementary School,4,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2015203,likely 2023-24,CAASPP,ELA,2657.0,Berkeley High School,9,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2014352,likely 2023-24,CAASPP,ELA,2565.0,Martin Luther King Middle School,7,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2019316,likely 2023-24,CAASPP,ELA,2436.0,Emerson Elementary School,4,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2015820,likely 2023-24,CAASPP,ELA,2526.0,Martin Luther King Middle School,6,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2019840,likely 2023-24,CAASPP,ELA,2638.0,Berkeley High School,12,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2021894,likely 2023-24,CAASPP,ELA,2645.0,Willard Middle School,8,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2018335,likely 2023-24,CAASPP,ELA,2559.0,Willard Middle School,8,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2005453,likely 2023-24,CAASPP,ELA,2590.0,Berkeley High School,12,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2015645,likely 2023-24,CAASPP,ELA,2591.0,Berkeley High School,12,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2019754,likely 2023-24,CAASPP,ELA,2540.0,Martin Luther King Middle School,6,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2012800,likely 2023-24,CAASPP,ELA,2566.0,Longfellow Arts and Technology Middle,8,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2018669,likely 2023-24,CAASPP,ELA,2572.0,Longfellow Arts and Technology Middle,8,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2019820,likely 2023-24,CAASPP,ELA,2439.0,Rosa Parks Elementary School,4,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2019450,likely 2023-24,CAASPP,ELA,2464.0,Oxford Elementary School,4,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2016547,likely 2023-24,CAASPP,ELA,2549.0,Martin Luther King Middle School,6,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2011459,likely 2023-24,CAASPP,ELA,2564.0,Longfellow Arts and Technology Middle,8,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2018178,likely 2023-24,CAASPP,ELA,2570.0,Willard Middle School,6,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2017589,likely 2023-24,CAASPP,ELA,2502.0,Ruth Acty Elementary School,5,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2019869,likely 2023-24,CAASPP,ELA,2449.0,Emerson Elementary School,4,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2018280,likely 2023-24,CAASPP,ELA,2465.0,Washington Elementary School,4,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2015595,likely 2023-24,CAASPP,ELA,2617.0,Martin Luther King Middle School,8,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2015923,likely 2023-24,CAASPP,ELA,2509.0,Willard Middle School,6,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2005173,likely 2023-24,CAASPP,ELA,2638.0,Berkeley High School,12,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2017535,likely 2023-24,CAASPP,ELA,2510.0,Malcolm X Elementary School,5,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2010886,likely 2023-24,CAASPP,ELA,2628.0,Berkeley High School,9,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2023479,likely 2023-24,CAASPP,ELA,2484.0,Emerson Elementary School,5,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2023498,likely 2023-24,CAASPP,ELA,2558.0,Willard Middle School,7,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2024148,likely 2023-24,CAASPP,ELA,2591.0,Berkeley High School,9,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2018232,likely 2023-24,CAASPP,ELA,2503.0,John Muir Elementary School,5,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2019566,likely 2023-24,CAASPP,ELA,2462.0,Berkeley Arts Magnet Elementary School,4,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2012657,likely 2023-24,CAASPP,ELA,2603.0,Martin Luther King Middle School,8,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2014031,likely 2023-24,CAASPP,ELA,2602.0,Martin Luther King Middle School,7,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2005500,likely 2023-24,CAASPP,ELA,2669.0,Berkeley High School,12,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2015041,likely 2023-24,CAASPP,ELA,2574.0,Longfellow Arts and Technology Middle,7,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2018370,likely 2023-24,CAASPP,ELA,2478.0,John Muir Elementary School,5,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2018369,likely 2023-24,CAASPP,ELA,2582.0,Willard Middle School,7,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2019586,likely 2023-24,CAASPP,ELA,2636.0,Berkeley High School,9,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2013220,likely 2023-24,CAASPP,ELA,2586.0,Martin Luther King Middle School,8,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2013293,likely 2023-24,CAASPP,ELA,2566.0,Martin Luther King Middle School,6,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2015378,likely 2023-24,CAASPP,ELA,2531.0,Willard Middle School,7,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2011403,likely 2023-24,CAASPP,ELA,2608.0,Berkeley High School,9,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2021078,likely 2023-24,CAASPP,ELA,2539.0,Martin Luther King Middle School,7,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2017561,likely 2023-24,CAASPP,ELA,2503.0,Washington Elementary School,5,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2016832,likely 2023-24,CAASPP,ELA,2607.0,Martin Luther King Middle School,7,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2013041,likely 2023-24,CAASPP,ELA,2599.0,Berkeley High School,9,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2016372,likely 2023-24,CAASPP,ELA,2504.0,Longfellow Arts and Technology Middle,6,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2017946,likely 2023-24,CAASPP,ELA,2515.0,Malcolm X Elementary School,5,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2011107,likely 2023-24,CAASPP,ELA,2623.0,Berkeley High School,9,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2021047,likely 2023-24,CAASPP,ELA,2533.0,Martin Luther King Middle School,7,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2012826,likely 2023-24,CAASPP,ELA,2555.0,Willard Middle School,8,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2019875,likely 2023-24,CAASPP,ELA,2445.0,Washington Elementary School,4,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2018618,likely 2023-24,CAASPP,ELA,2479.0,John Muir Elementary School,5,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2010273,likely 2023-24,CAASPP,ELA,2587.0,Berkeley High School,12,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2022219,likely 2023-24,CAASPP,ELA,2602.0,Berkeley Technology Academy,12,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2022934,likely 2023-24,CAASPP,ELA,2553.0,Willard Middle School,7,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2013089,likely 2023-24,CAASPP,ELA,2580.0,Longfellow Arts and Technology Middle,7,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2021329,likely 2023-24,CAASPP,ELA,2556.0,Longfellow Arts and Technology Middle,6,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2016903,likely 2023-24,CAASPP,ELA,2516.0,Berkeley Arts Magnet Elementary School,5,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
